Time Range,Vessel ID,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Vessel Presence Hours
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a769f7ecb-b411-54a0-440a-04f67a4689d1,JPN,SHUNYOUMARU NO1,2024-07-24T11:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431002693,,,2015-09-24T05:42:47Z,2024-08-23T23:23:34Z,365.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",2ffd83caf-f9a5-24d6-5aef-859090b2c5c2,CHN,FU YUAN YU 7009,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549508,9930868,BZU3D,2023-03-24T09:32:56Z,2024-08-23T23:50:23Z,715.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",2de824fab-b122-5099-06c9-5c84ff7e96b4,CHN,FU YUAN YU YUN 87,2024-07-23T00:00:00Z,2024-08-13T00:00:00Z,CARRIER,CARRIER,412440364,,BVMO5,2018-10-09T02:22:25Z,2024-08-23T21:04:12Z,503.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",1392a1be1-1c19-7886-95dd-8db6119eca3a,CHN,HAI XING,2024-07-23T00:00:00Z,2024-07-25T15:00:00Z,TRAWLERS,FISHING,412200083,8724339,BALE,2012-01-01T00:29:59Z,2024-08-23T23:59:45Z,63.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",629c894cc-ca6d-6a1f-aa1f-756f7cfa281e,CHN,LURONGYUANYUYUN158,2024-07-23T04:00:00Z,2024-07-24T04:00:00Z,CARRIER,CARRIER,412329639,,BBZS3,2022-10-05T20:41:10Z,2024-08-20T08:00:29Z,13.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",5f6f5b9c2-2517-9f7a-2754-69b6cde7724f,TWN,XING HUA SHENG NO669,2024-07-23T00:00:00Z,2024-08-10T08:00:00Z,SQUID_JIGGER,FISHING,416236800,8682074,BI2609,2019-12-27T02:02:36Z,2024-08-23T23:22:02Z,167.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",087510178-8b3b-1ab3-b48f-05e966021169,TWN,WIN FAR HUI 6,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,416004684,9741853,BI2637,2019-07-05T12:27:15Z,2024-08-23T23:55:29Z,210.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",f37d5a9e8-8dc1-1a42-441c-2e463db98895,,,2024-08-19T09:00:00Z,2024-08-19T09:00:00Z,DRIFTING_LONGLINES,FISHING,200021400,,,2017-02-22T04:21:18Z,2024-08-19T09:18:43Z,1.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",413adf858-8b0d-7c57-f503-c26daf54725e,CHN,HONGPU2,2024-08-21T13:00:00Z,2024-08-22T08:00:00Z,SQUID_JIGGER,FISHING,412420969,,BZV8V,2015-08-30T00:30:38Z,2024-08-23T04:54:17Z,20.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",7934f6d66-65dc-b1c4-5def-922ee09e2484,CHN,MING HUA,2024-08-14T10:00:00Z,2024-08-22T00:00:00Z,SQUID_JIGGER,FISHING,412699210,,,2012-08-01T05:20:16Z,2024-08-23T16:59:10Z,12.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",fafef5664-44b7-e789-5a28-82b1434f965a,CHN,FUYUANYU8283,2024-08-03T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549489,8573120,BZW3Z,2023-02-09T01:02:38Z,2024-08-23T23:59:30Z,480.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",06905d3d4-40b7-f398-17ad-2e7356dc2930,TWN,MIN FA YU,2024-07-23T00:00:00Z,2024-08-06T12:00:00Z,DRIFTING_LONGLINES,FISHING,416002194,,BJ4765,2018-07-10T16:45:22Z,2024-08-23T23:29:08Z,349.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",4e4b28595-57de-f8d1-b3b4-fd877d5a4372,JPN,TAIYO MARU NO.2,2024-07-23T00:00:00Z,2024-07-28T04:00:00Z,TUNA_PURSE_SEINES,FISHING,431087000,9565364,7KJA,2021-03-31T06:01:20Z,2024-08-23T23:58:38Z,123.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",1cba93526-6c4d-9f73-c401-ccc28148cf3d,JPN,SAGAKATSUMARU NO63,2024-07-24T04:00:00Z,2024-07-30T22:00:00Z,POLE_AND_LINE,FISHING,431023988,,,2024-03-19T22:07:55Z,2024-08-23T12:56:34Z,7.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",383687ed7-7ee5-da86-b5e5-dcff5f2f245e,JPN,TENRYU MARU,2024-07-23T00:00:00Z,2024-07-29T17:00:00Z,POLE_AND_LINE,FISHING,431346000,,JL6401,2024-04-29T23:47:55Z,2024-08-23T23:55:46Z,29.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",39a72b9a2-26fa-0b67-c0a8-0be4ac360821,JPN,NO21GENEIMARU,2024-07-23T00:00:00Z,2024-08-05T04:00:00Z,SQUID_JIGGER,FISHING,431700350,,,2016-06-06T16:04:06Z,2024-08-23T23:59:27Z,114.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",2a651b959-9978-61bf-f083-48a6948039ae,CHN,ZHOUYU691,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412672020,,BKUL,2012-08-06T09:59:42Z,2024-08-23T23:59:44Z,625.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",f2d0e115b-bd8c-58f0-4898-ea7a3aa45dee,JPN,DAIKOKU MARU NO.8,2024-07-23T01:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431010887,,,2018-03-22T05:06:21Z,2024-08-23T22:50:30Z,251.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",d268e6049-91a0-128e-1fcd-e8ccf972cb62,TWN,HAI CHIEN HSING 16,2024-07-23T00:00:00Z,2024-07-23T20:00:00Z,DRIFTING_LONGLINES,FISHING,416229500,,BJ3546,2017-01-03T00:55:43Z,2024-08-21T00:19:10Z,5.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",26dcd72f9-9e69-e0b2-798b-b55ebc46e17d,JPN,YUKIMARU NO17,2024-08-20T23:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,432776000,,,2014-09-15T03:40:32Z,2024-08-23T23:26:58Z,28.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",e20fc7a7c-cfec-2c9a-5f8b-34035ebe1e34,JPN,CHIRYUMARU NO.3,2024-08-19T07:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431600260,,,2022-10-27T00:24:51Z,2024-08-23T23:59:00Z,30.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",08fafdf59-9c44-d992-a56b-78856f72f38f,CHN,FUYUANYU658,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440241,,BVKQ8,2023-03-30T15:55:13Z,2024-08-23T23:59:11Z,691.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",2d2b850bf-f0b7-e902-2ca4-3d0725dfd404,CHN,FU YUAN YU 8287,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549493,8573156,BZW7Z,2023-02-09T02:56:44Z,2024-08-23T23:59:42Z,744.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",9290db420-08a1-28bb-40ff-15f08f754d4c,CHN,GUO JI 908,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412209146,8680026,BZYH5,2019-08-23T05:59:48Z,2024-08-23T23:49:19Z,553.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",b47d73bc2-2ed4-e645-4a52-705ce3584e01,CHN,HAILI,2024-07-23T03:00:00Z,2024-07-25T17:00:00Z,CARRIER,CARRIER,412549556,8607244,BIWV,2023-04-07T07:10:26Z,2024-08-23T23:59:42Z,24.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",b7a7adcfe-e38c-3a68-2b0d-c711d20f237f,CHN,JU LONG JIA YA 10,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412209143,8540264,BZYT3,2021-04-19T19:57:20Z,2024-08-23T23:59:50Z,740.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",e376be2c0-0e31-bcc9-7e1f-201380e9c8a5,CHN,FU YUAN YU 197,2024-07-23T00:00:00Z,2024-08-22T03:00:00Z,SQUID_JIGGER,FISHING,412440655,9861108,BZU7S,2023-05-22T12:45:37Z,2024-08-22T03:53:24Z,300.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",0fa812511-131a-c5e2-fc07-02ec71b41e54,CHN,FUYUANYU  8639,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549367,,BZ5VH,2024-02-20T00:39:50Z,2024-08-23T23:58:51Z,743.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",2da9677eb-b888-fee1-1c89-85a50014f3a0,CHN,YONG FA 1,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412439608,9754018,BZU2N,2022-12-27T01:55:18Z,2024-08-23T04:55:35Z,405.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",b1084cfa0-0c69-b422-7d66-11329f34ebdc,CHN,LU PENG YUAN YU 078,2024-07-23T00:00:00Z,2024-08-20T05:00:00Z,SQUID_JIGGER,FISHING,412331059,8775675,BZSD9,2019-03-21T02:23:06Z,2024-08-20T05:25:15Z,377.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",b7baecf62-25e9-83ce-e29c-66c986af7ab2,CHN,MING FA,2024-07-28T06:00:00Z,2024-08-15T16:00:00Z,CARRIER,CARRIER,412420829,,BKUI,2019-08-20T07:52:42Z,2024-08-23T23:59:59Z,434.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",e8b27ea3d-d7ed-dfb6-7ae3-e2df408677e3,CHN,HANYI 23,2024-07-28T05:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412549113,,BZUB2,2019-10-09T02:08:34Z,2024-08-23T23:57:37Z,618.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",fc57b3a4a-a45d-3ee5-8cb7-230ef55eeeb7,JPN,WAKASHIOMARU NO.33,2024-08-06T07:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431501795,,,2016-06-10T02:42:23Z,2024-08-23T23:39:47Z,342.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",2a06e1c4f-f7da-c569-8955-449dfd03c223,CHN,JIA DE 27,2024-07-29T22:00:00Z,2024-08-06T17:00:00Z,SQUID_JIGGER,FISHING,412206008,8774841,BAMB,2024-05-19T11:05:29Z,2024-08-23T23:59:27Z,164.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",6b3cf818f-f56a-132a-1a0f-29d514e8e3f1,TWN,JAI FA NO.2,2024-07-30T13:00:00Z,2024-08-19T02:00:00Z,SQUID_JIGGER,FISHING,416243800,8684905,BI2626,2022-03-30T07:58:31Z,2024-08-19T02:38:38Z,60.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",61873de6b-bf54-b750-165e-55c12eafdbc1,PAN,FRIO AEGEAN,2024-08-01T18:00:00Z,2024-08-07T06:00:00Z,CARRIER,CARRIER,353773000,9172703,3FTB8,2012-01-01T00:33:31Z,2024-08-23T23:58:00Z,133.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",c019b325b-bc02-42b6-1d75-6eff61babe9d,TWN,,2024-08-17T17:00:00Z,2024-08-18T01:00:00Z,SQUID_JIGGER,FISHING,416189700,,,2012-01-16T18:15:03Z,2024-08-18T01:27:11Z,9.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",83592c8a0-043c-415c-0632-61404d477522,CHN,FU YUAN YU YUN 878,2024-08-07T17:00:00Z,2024-08-22T23:00:00Z,CARRIER,CARRIER,412549501,9920930,BZW8Y,2022-12-04T03:34:01Z,2024-08-23T23:59:27Z,314.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",479746921-1c69-44c5-dfea-5a6a4ef57518,JPN,SOHO MARU NO88,2024-07-23T02:00:00Z,2024-07-27T21:00:00Z,TUNA_PURSE_SEINES,FISHING,432497000,,7JAJ,2017-04-05T23:29:16Z,2024-08-23T23:58:03Z,75.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",6954ef47e-ec35-8504-148f-d2f4c715dd0a,JPN,TOYOKUNI MARU NO.8,2024-07-23T00:00:00Z,2024-08-07T02:00:00Z,POLE_AND_LINE,FISHING,431722000,9115250,JEHR,2013-12-08T23:05:19Z,2024-08-23T23:58:26Z,363.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",f91bd6467-79d7-27d5-00ad-047fc693cb84,TWN,LIAN RONG,2024-07-26T05:00:00Z,2024-08-08T02:00:00Z,SQUID_JIGGER,FISHING,416239600,8665155,BL2183,2022-07-11T02:43:00Z,2024-08-08T02:20:20Z,207.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",b7c36239b-b113-ec04-272e-32d544528ced,CHN,LURONGYUANYUYUN999,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,CARRIER,CARRIER,412549038,,BZVE3,2022-04-22T07:01:35Z,2024-08-23T23:59:39Z,744.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",f55cb93c8-8444-3e41-c9b6-918a02283051,,8V,2024-07-23T04:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,628000012,,,2022-10-03T10:03:56Z,2024-08-23T23:40:07Z,195.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",e886adf20-03c3-92de-8a10-0469a028ca3e,CHN,FUYUANYU8732,2024-07-23T00:00:00Z,2024-08-07T06:00:00Z,FISHING,FISHING,412549358,9930571,BZW1O,2021-09-08T16:07:17Z,2024-08-07T06:06:11Z,358.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",954588171-1158-0702-d267-103aedfc38a6,CHN,FU YUAN YU 8678,2024-07-23T03:00:00Z,2024-08-22T16:00:00Z,FISHING,FISHING,412440686,,BZVL8,2022-04-27T09:03:02Z,2024-08-23T22:53:41Z,98.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",2e45ce64f-f565-8a0e-ee1e-0b059565e65c,CHN,XIN HAI 1208,2024-07-23T01:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412421011,,BZV6Z,2016-08-26T08:09:49Z,2024-08-23T23:59:15Z,641.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",782089adb-bba2-42c3-8377-b2a4794aa3df,CHN,XIN HAI 1258,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549267,,BZW7S,2022-08-05T08:55:35Z,2024-08-23T23:59:04Z,701.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a8cea29a9-9708-52ed-a978-9552ac4bc2ba,CHN,LURONGYUANYUYUN008,2024-07-23T00:00:00Z,2024-08-15T22:00:00Z,CARRIER,CARRIER,412336831,9882803,BZYM4,2020-11-24T02:55:50Z,2024-08-23T23:59:54Z,570.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",38e7e78e4-46ea-a1c3-fd49-72cd64140842,CHN,FU YUAN YU 7008,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549507,9930997,BZU2D,2023-03-02T05:06:27Z,2024-08-23T23:59:46Z,672.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a6a881d9a-a54f-f9f9-7761-f70f2b53cc70,CHN,LU HUANG YUAN YU 105,2024-07-23T00:00:00Z,2024-08-20T06:00:00Z,SQUID_JIGGER,FISHING,412329655,9717448,BZTE2,2023-06-16T01:43:14Z,2024-08-20T06:09:56Z,497.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",36e3118a7-71aa-750a-1d32-14a38917f148,CHN,FU YUAN YU 199,2024-07-23T21:00:00Z,2024-08-22T03:00:00Z,SQUID_JIGGER,FISHING,412440513,,8776801,2019-05-30T01:02:49Z,2024-08-23T02:26:57Z,92.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",41cb8b608-8ac2-3791-8446-45e03c6d20c9,TWN,JIN CHENG LI NO1,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,416002127,,BJ4753,2021-02-24T01:33:56Z,2024-08-23T23:11:56Z,451.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a1013cd03-3cdc-cac2-8817-d2a99805a89f,TWN,WIN FAR YU NO.2,2024-07-23T00:00:00Z,2024-08-19T05:00:00Z,SQUID_JIGGER,FISHING,416252900,9844411,BL-2135,2019-07-10T16:47:43Z,2024-08-19T05:25:15Z,104.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",51afbfee3-3410-da7e-d6c1-5173ddcbaba2,TWN,JIA CHENG NO.268,2024-08-06T02:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,416007494,,BG3808,2021-11-12T00:58:46Z,2024-08-23T23:59:32Z,406.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",fc3f9d526-611d-fee6-9ad4-8aa3a78dbb85,TWN,CHYUAN SHENQ NO.16,2024-08-14T01:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,416001439,,BJ3803,2013-03-18T04:33:20Z,2024-08-23T23:59:13Z,146.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",fd8013ad3-3342-ac0d-2575-416f7658738f,TWN,HE SHUN NO3,2024-08-20T00:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,416002941,,BJ3966,2022-01-10T08:25:44Z,2024-08-23T23:58:59Z,72.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",ff78645e3-34fd-e286-f6e0-be80d5eb5667,TWN,JYI YANG,2024-08-03T20:00:00Z,2024-08-19T02:00:00Z,SQUID_JIGGER,FISHING,416004842,9769001,BL2171,2021-12-06T00:12:53Z,2024-08-19T02:37:03Z,129.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",6aa2c1d8d-d686-69d1-fcb0-9af72c36ef72,CHN,ZHOU PU 98,2024-08-19T19:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412421017,,BZV5U,2016-02-24T01:04:27Z,2024-08-23T23:08:11Z,42.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",db8e28a6a-a250-ee0b-9a0f-7a780da81247,CHN,JING YUAN 616,2024-08-16T18:00:00Z,2024-08-22T23:00:00Z,INCONCLUSIVE,FISHING,412331052,9768291,BZSF 2,2018-01-20T07:31:49Z,2024-08-23T23:59:46Z,90.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",fc959287d-d3b9-da99-0bd2-d94aac91d811,TWN,AN FONG NO.188,2024-08-12T09:00:00Z,2024-08-22T01:00:00Z,SQUID_JIGGER,FISHING,416250700,9828637,BL 2129,2019-12-10T07:12:20Z,2024-08-22T01:29:19Z,82.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a27ccd259-991a-7f6d-cf52-b0fb6eb2a83e,JPN,KASHIMAMARU NO.3,2024-08-11T18:00:00Z,2024-08-13T05:00:00Z,SQUID_JIGGER,FISHING,431716000,,,2018-09-18T11:43:44Z,2024-08-22T05:07:21Z,21.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",c784b054a-ae8c-dbab-cd29-f57336fa805b,JPN,ANDROMEDA LEADER,2024-07-28T18:00:00Z,2024-08-03T11:00:00Z,INCONCLUSIVE,FISHING,431783000,9273909,7KMB,2022-05-29T01:46:57Z,2024-08-23T23:55:52Z,138.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",68b8f1ceb-b8cb-227e-1c17-9111331f6598,JPN,SANKO MARU,2024-07-23T00:00:00Z,2024-07-27T19:00:00Z,POLE_AND_LINE,FISHING,431200254,,JH3458,2018-05-23T09:16:41Z,2024-08-23T23:57:26Z,45.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",ed384f4d1-1976-8901-beca-f0d45d734bf7,JPN,SEIFUKUMARU NO.18,2024-07-25T17:00:00Z,2024-07-31T14:00:00Z,POLE_AND_LINE,FISHING,431258000,,JH3481,2014-08-23T20:19:30Z,2024-08-23T21:47:02Z,36.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a990b9711-1b7b-c502-7a77-bd18f1494e7a,JPN,KOTOSHIROMARU NO.15,2024-07-23T03:00:00Z,2024-07-30T22:00:00Z,POLE_AND_LINE,FISHING,431763000,,JM6659,2016-02-03T14:49:57Z,2024-08-23T01:51:14Z,27.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",18ebb6592-25dd-2020-29fc-ecc5c65d1192,JPN,EIHOUMARU NO.86,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,431001390,,JD4470,2019-04-25T02:18:22Z,2024-08-23T23:46:39Z,497.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",a71044eeb-b375-8826-8c14-edb2eed6d9fe,JPN,SEIRYOUMARU NO.65,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,431801390,,JD2755,2019-04-30T02:36:43Z,2024-08-23T23:56:15Z,496.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",1370d428f-f8ca-9b7d-305d-cbfc4e4b6a08,CHN,ZHOU YU 966,2024-07-23T03:00:00Z,2024-08-22T23:00:00Z,INCONCLUSIVE,FISHING,412549575,1033339,BBRZ,2023-10-23T23:26:01Z,2024-08-23T23:59:55Z,374.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",97b102a48-8a1d-d147-edf7-1a4a618e1296,TWN,YI DA FA,2024-07-26T19:00:00Z,2024-08-19T00:00:00Z,SQUID_JIGGER,FISHING,416005995,,BL-2157,2023-08-10T17:35:39Z,2024-08-19T00:46:18Z,181.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",3a36301bc-c9d5-7280-1072-e5ae587a2782,JPN,SHUNYOUMARU NO8,2024-07-24T05:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,431000356,,,2015-08-04T05:28:46Z,2024-08-23T22:53:40Z,364.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",8a729bdb4-4720-774d-0b3d-215d2094cee9,CHN,XINHAI1202,2024-07-23T03:00:00Z,2024-08-22T16:00:00Z,FISHING,FISHING,412420956,,BZV3S,2021-01-23T01:26:31Z,2024-08-23T22:53:02Z,134.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",baa8c4c19-9961-d924-0860-1131b7e3e9d6,CHN,XIN HAI 1206,2024-07-23T02:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412421008,,BZV4Z,2016-06-03T20:40:23Z,2024-08-23T23:59:27Z,551.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",952ed626b-b39e-6e5a-a25a-20ad7eba7fcc,CHN,LU PENG YUAN YU 029,2024-07-23T00:00:00Z,2024-08-20T01:00:00Z,SQUID_JIGGER,FISHING,412331041,8775663,BZSD7,2021-05-31T23:35:17Z,2024-08-20T01:02:16Z,190.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",602daf37c-cae5-5b97-db44-95c03de6e41a,CHN,JU LONG JIA YA 6,2024-07-23T03:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412209138,,BZYS 7,2023-04-17T22:51:26Z,2024-08-23T23:40:17Z,182.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",6316db9af-f110-8d4d-b61b-4e43a6971bdd,CHN,FUYUANYU 8644,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549373,,BZ3VX,2021-04-21T01:49:10Z,2024-08-23T23:58:59Z,742.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",aea129ecd-d20d-bf87-724b-d3186ec22464,CHN,ZHOU YU 903,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412420978,,BZV6W,2018-10-04T08:48:42Z,2024-08-23T23:49:32Z,656.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",3a4f3f19a-ac08-9f7d-b36a-9a87f909d311,CHN,FUYUANYU085,2024-07-23T04:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412440481,,BZUN9,2019-08-30T09:02:23Z,2024-08-23T23:24:56Z,376.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",7bad1e6d8-8967-580e-2b6b-6e049523f935,CHN,YONG FA 6,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,SQUID_JIGGER,FISHING,412439761,9807449,BZW3B,2020-07-23T16:48:27Z,2024-08-23T23:57:19Z,418.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",78c85d12e-e26c-d7c5-da14-04e3582b0804,CHN,LURONGYUANYU313,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,FISHING,FISHING,412549138,,BZZU9,2019-10-11T02:50:29Z,2024-08-23T23:59:43Z,712.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",70d2ddb33-3772-064c-d56c-f1a2cd900398,TWN,HON YUN NO.23,2024-07-23T00:00:00Z,2024-08-22T23:00:00Z,DRIFTING_LONGLINES,FISHING,416002443,,BG3879,2023-11-16T02:59:18Z,2024-08-23T23:57:59Z,607.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",7db524086-652c-335a-a2cd-044e7c15060e,,,2024-07-23T00:00:00Z,2024-07-29T23:00:00Z,,,,,,,,153.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",9d13c23cc-cea3-eea2-fe74-459526b04893,TWN,DAH MING NO.8,2024-07-24T05:00:00Z,2024-08-21T04:00:00Z,SQUID_JIGGER,FISHING,416254500,9899741,BL2155,2022-11-21T03:12:17Z,2024-08-21T04:58:01Z,275.00
"2024-07-23T00:00:00.000Z,2024-08-24T00:00:00.000Z",e051833a0-0baf-f31b-2814-5cc94e4175ce,TWN,SHIAN MAAN NO.12,2024-07-23T03:00:00Z,2024-08-18T15:00:00Z,SQUID_JIGGER,FISHING,416757000,,BI2043,2012-01-03T19:05:09Z,2024-08-18T15:04:30Z,104.00
