DFO_VOI,ssvid,imo,poor_id,vessel_id,shipname,callsign,vessel_flag_best,vessel_class_best,geartype_best,trip_id,trip_start,start_port_iso3,start_port_label,trip_start_confidence,trip_duration_days,num_encounters,num_loitering,num_fishing
false,431258000,,false,ed384f4d1-1976-8901-beca-f0d45d734bf7,SEIFUKUMARU NO.18,JH3481,JPN,fishing,pole_and_line,431258000-ed384f4d1-1976-8901-beca-f0d45d734bf7-01901a3ddfc8,2024-06-15 04:53:01.000000 UTC,JPN,KESENNUMA,4,2.79,0,0,0
false,431295000,,false,4d393e711-1c44-1d35-f637-8741894768a4,YOSHIMARU NO81,JM6657,JPN,fishing,pole_and_line,431295000-4d393e711-1c44-1d35-f637-8741894768a4-019023481548,2024-06-16 23:00:45.000000 UTC,JPN,JPN-488,4,1.0,0,0,0
false,431311000,,false,f6a563b15-5847-23f7-ab2f-c5f90db2bcfb,ATAGO MARU NO.21,JM6660,JPN,fishing,pole_and_line,431311000-f6a563b15-5847-23f7-ab2f-c5f90db2bcfb-019019320d48,2024-06-15 00:00:29.000000 UTC,JPN,KESENNUMA,4,2.96,0,0,0
false,431351000,,false,ce149921e-e601-5506-37d9-612c31de615e,SHINKAI MARU NO73,JM6656,JPN,fishing,pole_and_line,431351000-ce149921e-e601-5506-37d9-612c31de615e-01901e7d1018,2024-06-16 00:40:31.000000 UTC,JPN,OFUNATO,4,1.96,0,0,0
false,431410000,9810745,false,d194ecbab-bd7c-ea1c-6cb9-0d9875939595,TOKUEIMARU NO.17,7JXY,JPN,fishing,pole_and_line,431410000-d194ecbab-bd7c-ea1c-6cb9-0d9875939595-018ff582c090,2024-06-08 01:42:18.000000 UTC,JPN,ISHINOMAKI,4,9.92,0,1,17
false,431426000,,false,61595429f-f498-634b-a297-7a0332779449,CHOKYUMARU NO.23,JH3483,JPN,fishing,pole_and_line,431426000-61595429f-f498-634b-a297-7a0332779449-0190232648f0,2024-06-16 22:23:50.000000 UTC,JPN,KESENNUMA,3,1.04,0,0,0
false,431579000,,false,ade2fd018-8acc-7a73-5e08-47e28604ab4f,MEIHO MARU NO37,7KAV,JPN,fishing,pole_and_line,431579000-ade2fd018-8acc-7a73-5e08-47e28604ab4f-018fe4809c68,2024-06-04 18:26:25.000000 UTC,JPN,ISHINOMAKI,4,13.21,0,7,32
false,431600520,,false,77737fe13-3506-9b33-c64d-d729dfece0ac,KIYO MARU NO.8,JM6434,JPN,fishing,pole_and_line,431600520-77737fe13-3506-9b33-c64d-d729dfece0ac-01902351c1d8,2024-06-16 23:11:19.000000 UTC,JPN,KESENNUMA,4,1.0,0,0,0
false,431600930,,false,f98e1e07f-f970-c8c7-b483-dff9bea49a35,MIYO MARU NO.8,JM6653,JPN,fishing,pole_and_line,431600930-f98e1e07f-f970-c8c7-b483-dff9bea49a35-0190232c4c00,2024-06-16 22:30:24.000000 UTC,JPN,KESENNUMA,4,1.04,0,0,0
false,431600960,,false,823f43c27-7487-955e-a7f9-e6a9e1519388,KAITOKUMARU NO.23,JM6086,JPN,fishing,pole_and_line,431600960-823f43c27-7487-955e-a7f9-e6a9e1519388-019023760318,2024-06-16 23:50:55.000000 UTC,JPN,KESENNUMA,3,1.0,0,0,0
false,431601080,,false,5b6315df6-610d-bcee-d5e6-38d48769cd34,JINTOKU MARU NO.3,JM6654,JPN,fishing,pole_and_line,431601080-5b6315df6-610d-bcee-d5e6-38d48769cd34-01902339d8c0,2024-06-16 22:45:12.000000 UTC,JPN,KESENNUMA,3,1.04,0,0,0
false,431602570,,false,6a2183f64-4952-9275-bbef-60b2947bc023,FUKUTOKUMARU NO.78,JM6655,JPN,fishing,pole_and_line,431602570-6a2183f64-4952-9275-bbef-60b2947bc023-01901e1db5f0,2024-06-15 22:56:22.000000 UTC,JPN,KESENNUMA,4,2.04,0,0,0
false,431693000,9115274,false,a8fc89773-3e6b-5dc0-9378-66050c16138f,SHOEI MARU NO.18,JFFX,JPN,fishing,pole_and_line,431693000-a8fc89773-3e6b-5dc0-9378-66050c16138f-018f98e01770,2024-05-21 01:59:34.000000 UTC,JPN,ISHINOMAKI,4,27.92,0,12,43
false,431763000,,false,a990b9711-1b7b-c502-7a77-bd18f1494e7a,KOTOSHIROMARU NO.15,JM6659,JPN,fishing,pole_and_line,431763000-a990b9711-1b7b-c502-7a77-bd18f1494e7a-01902373c4e0,2024-06-16 23:48:28.000000 UTC,JPN,KESENNUMA,3,1.0,0,0,0
false,431769000,,false,5d2644d71-1f0a-de8c-1320-1d35c29cab5d,NIKKO MARU NO.1,JEIK,JPN,fishing,pole_and_line,431769000-5d2644d71-1f0a-de8c-1320-1d35c29cab5d-018f8e71a2b8,2024-05-19 01:22:43.000000 UTC,JPN,ISHINOMAKI,4,29.92,0,16,48
false,431782000,,false,f1135590d-d52f-092f-55a3-17e0e193326d,KESEN MARU,,JPN,fishing,drifting_longlines,431782000-f1135590d-d52f-092f-55a3-17e0e193326d-01901f194078,2024-06-16 03:31:07.000000 UTC,JPN,KESENNUMA,4,1.83,0,0,0
false,431783000,9273909,false,c784b054a-ae8c-dbab-cd29-f57336fa805b,ANDROMEDA LEADER,7KMB,JPN,fishing,inconclusive,431783000-c784b054a-ae8c-dbab-cd29-f57336fa805b-018ff68196d8,2024-06-08 06:20:39.000000 UTC,CAN,STEVESTON,4,9.71,0,0,0
false,431795000,9128697,false,65be4b21f-f600-8bda-ec6b-ef51f983799d,KIYO  MARU NO28,JDPA,JPN,fishing,pole_and_line,431795000-65be4b21f-f600-8bda-ec6b-ef51f983799d-018fcd43ed20,2024-05-31 06:08:52.000000 UTC,JPN,ISHINOMAKI,4,17.71,0,7,18
false,431903000,9156747,false,ae31ded75-5106-9472-8da7-4182697dd1c6,NO83INARIMARU,JHQK,JPN,fishing,pole_and_line,431903000-ae31ded75-5106-9472-8da7-4182697dd1c6-018e5ed15180,2024-03-21 02:22:40.000000 UTC,JPN,NAGASAKI,4,88.88,0,30,90
false,432138000,,false,ce525741b-b83c-3c9d-b2e1-67423ea04231,DAISHI MARU NO.8,JH3442,JPN,fishing,tuna_purse_seines,432138000-ce525741b-b83c-3c9d-b2e1-67423ea04231-0190237b5a48,2024-06-16 23:56:45.000000 UTC,JPN,SHIOGAMA,3,1.0,0,0,0
false,432256000,,false,f6c3fbbe0-006a-376c-1216-377cb28ff5c3,TATSUYOSHIMARU,JM6661,JPN,fishing,pole_and_line,432256000-f6c3fbbe0-006a-376c-1216-377cb28ff5c3-019023564618,2024-06-16 23:16:15.000000 UTC,JPN,KESENNUMA,4,1.0,0,0,0
false,432366000,,false,9b8ddf725-5a48-dd6b-4d36-1b17c9dda521,SEIRYUMARU NO.18,JM6732,JPN,fishing,pole_and_line,432366000-9b8ddf725-5a48-dd6b-4d36-1b17c9dda521-0190235f4ab0,2024-06-16 23:26:06.000000 UTC,JPN,KESENNUMA,4,1.0,0,0,0
false,432384000,,false,cbcc6eb36-6ade-64cf-bc19-5182e73011d1,GENKICHI MARU NO.27,JH3485,JPN,fishing,pole_and_line,432384000-cbcc6eb36-6ade-64cf-bc19-5182e73011d1-01900f1d8418,2024-06-13 01:01:51.000000 UTC,JPN,JPN-488,4,4.92,0,1,0
false,432425000,,false,0283ff807-71ef-c4dd-6ed2-43084ed354e2,SEIRYU MARU NO.5,JM6734,JPN,fishing,pole_and_line,432425000-0283ff807-71ef-c4dd-6ed2-43084ed354e2-019023190668,2024-06-16 22:09:21.000000 UTC,JPN,KESENNUMA,3,1.04,0,0,0
false,432441000,,false,d1ebf1cd8-8aec-3768-6979-63e0c2348bfc,MYOJINMARU  NO.151,JL6647,JPN,fishing,pole_and_line,432441000-d1ebf1cd8-8aec-3768-6979-63e0c2348bfc-01900f76bfd8,2024-06-13 02:39:19.000000 UTC,JPN,JPN-488,4,4.88,0,1,0
false,432507000,9326263,false,ae6658437-7ca3-30f3-f014-f554c1eb0b9b,INARIMARU NO.85,7JAN,JPN,fishing,pole_and_line,432507000-ae6658437-7ca3-30f3-f014-f554c1eb0b9b-01901b331538,2024-06-15 09:20:51.000000 UTC,JPN,ONAGAWA,4,2.58,0,0,0
false,432561000,,false,ea44acf90-067e-754f-c8f9-dedc7cffc89a,KOUEI_MARU_NO.31,JD2294,JPN,fishing,drifting_longlines,432561000-ea44acf90-067e-754f-c8f9-dedc7cffc89a-019023433730,2024-06-16 22:55:26.000000 UTC,JPN,KESENNUMA,3,1.04,0,0,0
false,432761000,,false,d8433aace-e861-3f6c-4169-0678258b15e7,SHINMEI MARU,JD3068,JPN,fishing,drifting_longlines,432761000-d8433aace-e861-3f6c-4169-0678258b15e7-018f89852338,2024-05-18 02:25:55.000000 UTC,JPN,KESENNUMA,4,30.88,0,16,42
false,432776000,,false,26dcd72f9-9e69-e0b2-798b-b55ebc46e17d,YUKIMARU NO17,,JPN,fishing,drifting_longlines,432776000-26dcd72f9-9e69-e0b2-798b-b55ebc46e17d-018fe11e9d18,2024-06-04 02:40:31.000000 UTC,JPN,KESENNUMA,4,13.88,0,7,5
false,432907000,,false,0ef84024d-da6b-a49e-301d-cee9a9fc8ea3,TAIKIMARU NO.81,7JOB,JPN,fishing,drifting_longlines,432907000-0ef84024d-da6b-a49e-301d-cee9a9fc8ea3-018fdc26e680,2024-06-03 03:31:28.000000 UTC,JPN,KESENNUMA,4,14.83,0,10,9
false,432927000,,false,7511e062b-bced-709f-fcb3-c0e9406eb2e3,KAIYOMARU NO51,7JNX,JPN,fishing,fishing,432927000-7511e062b-bced-709f-fcb3-c0e9406eb2e3-01902379d3a8,2024-06-16 23:55:05.000000 UTC,JPN,HACHINOHE,3,1.0,0,0,0
false,432989000,,false,e9d2f42ae-e54a-9e12-c47a-10992f403a5c,SEISHOMARU NO.1,7JRO,JPN,fishing,tuna_purse_seines,432989000-e9d2f42ae-e54a-9e12-c47a-10992f403a5c-0190237b3ef0,2024-06-16 23:56:38.000000 UTC,JPN,SHIOGAMA,3,1.0,0,0,0
