ssvid,imo,poor_id,vessel_id,shipname,callsign,vessel_flag_best,vessel_class_best,geartype_best,trip_id,trip_start,start_port_iso3,start_port_label,trip_start_confidence,trip_duration_days,num_encounters,num_loitering,num_fishing,vessel_id_1,in_transit_aoi_p1,in_transit_aoi_p2,in_primary_area_p1,in_primary_area_p2,vv_url,new_ves
416070700,NA,FALSE,d91367f21-19b5-12e5-b7ee-e5ae62aa4053,JIN HO NO33,BJ4621,TWN,fishing,drifting_longlines,416070700-d91367f21-19b5-12e5-b7ee-e5ae62aa4053-019627af2d50,12/04/2025 01:48,TWN,DONGGANG,4,51.92,0,21,36,d91367f21-19b5-12e5-b7ee-e5ae62aa4053,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/d91367f21-19b5-12e5-b7ee-e5ae62aa4053?&start=2025-04-10&end=2025-06-02,FALSE
416070900,NA,FALSE,4028a4375-5853-5eaa-60a2-49d9a3ec101c,JIIN-TA-HORNG-NO168,BL2233,TWN,fishing,squid_jigger,416070900-4028a4375-5853-5eaa-60a2-49d9a3ec101c-0196f5dd01c0,22/05/2025 02:40,TWN,KAOHSIUNG,4,11.88,0,0,0,4028a4375-5853-5eaa-60a2-49d9a3ec101c,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/4028a4375-5853-5eaa-60a2-49d9a3ec101c?&start=2025-05-20&end=2025-06-02,TRUE
416088900,NA,FALSE,29e2773d3-32f4-bbd2-a640-9098e39c9378,YONG SHENG NO.2,BI2348,IND,fishing,drifting_longlines,416088900-29e2773d3-32f4-bbd2-a640-9098e39c9378-0196d5d0c498,15/05/2025 21:19,CHN,HONGKONG,4,18.08,0,0,1,29e2773d3-32f4-bbd2-a640-9098e39c9378,FALSE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/29e2773d3-32f4-bbd2-a640-9098e39c9378?&start=2025-05-13&end=2025-06-02,FALSE
416099800,NA,FALSE,4862e9b59-94a0-5f4c-f41a-f2c2051da22c,CHUN I NO.206,BI2421,TWN,fishing,drifting_longlines,416099800-4862e9b59-94a0-5f4c-f41a-f2c2051da22c-01965b5f4f18,22/04/2025 02:41,TWN,KAOHSIUNG,4,41.88,0,1,25,4862e9b59-94a0-5f4c-f41a-f2c2051da22c,FALSE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/4862e9b59-94a0-5f4c-f41a-f2c2051da22c?&start=2025-04-20&end=2025-06-02,FALSE
416199500,NA,FALSE,056057882-2ea9-a7a7-bd23-584e199fe45b,JIN FU YI,BJ4929,TWN,fishing,drifting_longlines,416199500-056057882-2ea9-a7a7-bd23-584e199fe45b-01960ec2bac8,07/04/2025 05:39,TWN,DONGGANG,4,56.75,0,57,51,056057882-2ea9-a7a7-bd23-584e199fe45b,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/056057882-2ea9-a7a7-bd23-584e199fe45b?&start=2025-04-05&end=2025-06-02,FALSE
416199800,NA,FALSE,cf841d812-2bee-2ebb-889a-3ebd7c63c8aa,JIN CHIN FU NO68,BG4002,TWN,fishing,drifting_longlines,416199800-cf841d812-2bee-2ebb-889a-3ebd7c63c8aa-01971bc62d30,29/05/2025 11:21,TWN,DONGGANG,3,4.5,0,0,0,cf841d812-2bee-2ebb-889a-3ebd7c63c8aa,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/cf841d812-2bee-2ebb-889a-3ebd7c63c8aa?&start=2025-05-27&end=2025-06-02,TRUE
416228900,NA,FALSE,f299265a0-05cb-5956-4303-5622ba3b6272,SHUN WUN FA,BJ5006,TWN,fishing,drifting_longlines,416228900-f299265a0-05cb-5956-4303-5622ba3b6272-01971b9c94c0,29/05/2025 10:35,TWN,DONGGANG,3,4.54,0,0,0,f299265a0-05cb-5956-4303-5622ba3b6272,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/f299265a0-05cb-5956-4303-5622ba3b6272?&start=2025-05-27&end=2025-06-02,TRUE
416229700,NA,FALSE,ad14e68a2-2418-b719-ff0b-4cde7f2e10ec,FENG YU QUN,BJ5023,TWN,fishing,drifting_longlines,416229700-ad14e68a2-2418-b719-ff0b-4cde7f2e10ec-0196d19e4260,15/05/2025 01:45,TWN,DONGGANG,4,18.92,0,1,1,ad14e68a2-2418-b719-ff0b-4cde7f2e10ec,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/ad14e68a2-2418-b719-ff0b-4cde7f2e10ec?&start=2025-05-13&end=2025-06-02,TRUE
431000138,NA,FALSE,80042fc52-20cb-3feb-3087-11b0794c21da,"CHIYOMARU. NO,13",NA,JPN,fishing,drifting_longlines,431000138-80042fc52-20cb-3feb-3087-11b0794c21da-019722094ba0,30/05/2025 16:32,JPN,KESENNUMA,3,3.29,0,0,0,80042fc52-20cb-3feb-3087-11b0794c21da,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/80042fc52-20cb-3feb-3087-11b0794c21da?&start=2025-05-28&end=2025-06-02,FALSE
431000343,NA,FALSE,4ac862369-9ea8-0cd3-2767-8846f5914010,SYUHOMARU NO.13,NA,JPN,fishing,drifting_longlines,431000343-4ac862369-9ea8-0cd3-2767-8846f5914010-0197154c89b8,28/05/2025 05:10,JPN,KOCHI,3,5.75,0,0,0,4ac862369-9ea8-0cd3-2767-8846f5914010,FALSE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/4ac862369-9ea8-0cd3-2767-8846f5914010?&start=2025-05-26&end=2025-06-02,FALSE
431000356,NA,FALSE,3a36301bc-c9d5-7280-1072-e5ae587a2782,SHUNYOUMARU NO8,NA,JPN,fishing,drifting_longlines,431000356-3a36301bc-c9d5-7280-1072-e5ae587a2782-019718f85f60,28/05/2025 22:17,JPN,CHOSHI,3,5.04,0,0,0,3a36301bc-c9d5-7280-1072-e5ae587a2782,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/3a36301bc-c9d5-7280-1072-e5ae587a2782?&start=2025-05-26&end=2025-06-02,FALSE
431000546,NA,FALSE,c6ad40763-3910-ae3a-514a-50a05c9187cd,NO38GENEIMARU,NA,JPN,fishing,squid_jigger,431000546-c6ad40763-3910-ae3a-514a-50a05c9187cd-0196a8c3a420,07/05/2025 03:21,JPN,HACHINOHE,4,26.83,0,8,15,c6ad40763-3910-ae3a-514a-50a05c9187cd,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/c6ad40763-3910-ae3a-514a-50a05c9187cd?&start=2025-05-05&end=2025-06-02,TRUE
431000750,NA,FALSE,3dd69a62d-d318-f7fd-6e7a-1f788527f67d,8WAKASHIOMARU,NA,JPN,fishing,fishing,431000750-3dd69a62d-d318-f7fd-6e7a-1f788527f67d-0196d7850448,16/05/2025 05:15,JPN,HANASAKI,4,17.75,0,10,10,3dd69a62d-d318-f7fd-6e7a-1f788527f67d,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/3dd69a62d-d318-f7fd-6e7a-1f788527f67d?&start=2025-05-14&end=2025-06-02,TRUE
431000820,NA,FALSE,8814797e0-0ad2-8d2c-4c54-c822ea2b2d95,GENEIMARU NO62,NA,JPN,fishing,squid_jigger,431000820-8814797e0-0ad2-8d2c-4c54-c822ea2b2d95-0196ae8e94f0,08/05/2025 06:21,JPN,HACHINOHE,3,25.71,0,6,14,8814797e0-0ad2-8d2c-4c54-c822ea2b2d95,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/8814797e0-0ad2-8d2c-4c54-c822ea2b2d95?&start=2025-05-06&end=2025-06-02,TRUE
431000840,NA,FALSE,b5ccd69c7-70a1-7fb7-ede1-9a4ca9f71b4a,NO65GENEIMARU,NA,JPN,fishing,squid_jigger,431000840-b5ccd69c7-70a1-7fb7-ede1-9a4ca9f71b4a-0196a8d8f140,07/05/2025 03:45,JPN,HACHINOHE,4,26.83,0,8,16,b5ccd69c7-70a1-7fb7-ede1-9a4ca9f71b4a,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/b5ccd69c7-70a1-7fb7-ede1-9a4ca9f71b4a?&start=2025-05-05&end=2025-06-02,TRUE
431000857,NA,FALSE,0bdb13a9b-ba9d-23cf-7a5d-34e659d6027a,TERUMARU NO.8,NA,JPN,fishing,drifting_longlines,431000857-0bdb13a9b-ba9d-23cf-7a5d-34e659d6027a-01971997fea8,29/05/2025 01:11,JPN,SUSAKI,4,4.92,0,0,0,0bdb13a9b-ba9d-23cf-7a5d-34e659d6027a,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/0bdb13a9b-ba9d-23cf-7a5d-34e659d6027a?&start=2025-05-27&end=2025-06-02,FALSE
431000860,NA,FALSE,c9135db59-967e-a54e-9d28-890574108e4d,GENEIMARU NO67,NA,JPN,fishing,squid_jigger,431000860-c9135db59-967e-a54e-9d28-890574108e4d-0196abef83f8,07/05/2025 18:08,JPN,HACHINOHE,4,26.21,0,10,17,c9135db59-967e-a54e-9d28-890574108e4d,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/c9135db59-967e-a54e-9d28-890574108e4d?&start=2025-05-05&end=2025-06-02,TRUE
431000870,NA,FALSE,f04f7bdda-ab50-45dc-fe09-6765560e37e1,NO71 YAEMARU,NA,JPN,fishing,squid_jigger,431000870-f04f7bdda-ab50-45dc-fe09-6765560e37e1-0196bd7b61f0,11/05/2025 03:55,JPN,HACHINOHE,4,22.83,0,8,10,f04f7bdda-ab50-45dc-fe09-6765560e37e1,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/f04f7bdda-ab50-45dc-fe09-6765560e37e1?&start=2025-05-09&end=2025-06-02,TRUE
431000931,NA,FALSE,fb43721cb-b1ce-16a7-bfb1-b765129da4d4,HANEI MARU NO.188,NA,JPN,fishing,drifting_longlines,431000931-fb43721cb-b1ce-16a7-bfb1-b765129da4d4-0196f7023c28,22/05/2025 08:00,JPN,SENDAI,4,11.63,0,4,11,fb43721cb-b1ce-16a7-bfb1-b765129da4d4,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/fb43721cb-b1ce-16a7-bfb1-b765129da4d4?&start=2025-05-20&end=2025-06-02,FALSE
431001016,NA,FALSE,9b3e91e3d-df2a-a28a-98b1-75bbc789691d,EISHOUMARU,NA,JPN,fishing,drifting_longlines,431001016-9b3e91e3d-df2a-a28a-98b1-75bbc789691d-019722358008,30/05/2025 17:20,JPN,JPN-503,3,3.25,0,0,0,9b3e91e3d-df2a-a28a-98b1-75bbc789691d,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/9b3e91e3d-df2a-a28a-98b1-75bbc789691d?&start=2025-05-28&end=2025-06-02,FALSE
431001270,NA,FALSE,2ea6411a3-3b07-b95e-60ef-7d098313f907,SHOEI MARU NO.8,7JZW,JPN,fishing,pole_and_line,431001270-2ea6411a3-3b07-b95e-60ef-7d098313f907-0196fa558da8,22/05/2025 23:30,JPN,ONAGAWA,4,11,0,4,17,2ea6411a3-3b07-b95e-60ef-7d098313f907,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/2ea6411a3-3b07-b95e-60ef-7d098313f907?&start=2025-05-20&end=2025-06-02,FALSE
431001390,NA,FALSE,18ebb6592-25dd-2020-29fc-ecc5c65d1192,EIHOUMARU NO.86,JD4470,JPN,fishing,squid_jigger,431001390-18ebb6592-25dd-2020-29fc-ecc5c65d1192-0196bca4bcb8,11/05/2025 00:00,JPN,HACHINOHE,4,22.96,0,11,12,18ebb6592-25dd-2020-29fc-ecc5c65d1192,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/18ebb6592-25dd-2020-29fc-ecc5c65d1192?&start=2025-05-09&end=2025-06-02,TRUE
431001573,NA,FALSE,1a5f75b00-0c82-91cd-0a22-5697317e9789,JINSHOU MARU NO68,NA,JPN,fishing,drifting_longlines,431001573-1a5f75b00-0c82-91cd-0a22-5697317e9789-019723883ec8,30/05/2025 23:30,JPN,SUSAKI,3,3,0,0,0,1a5f75b00-0c82-91cd-0a22-5697317e9789,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/1a5f75b00-0c82-91cd-0a22-5697317e9789?&start=2025-05-28&end=2025-06-02,FALSE
431002127,NA,FALSE,1e0b1d4f3-3d18-82f4-4cf5-201b072e260a,SEIRYO MARU NO18,NA,JPN,fishing,set_longlines,431002127-1e0b1d4f3-3d18-82f4-4cf5-201b072e260a-0196e6fc2758,19/05/2025 05:20,JPN,SENDAI,4,14.75,0,10,1,1e0b1d4f3-3d18-82f4-4cf5-201b072e260a,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/1e0b1d4f3-3d18-82f4-4cf5-201b072e260a?&start=2025-05-17&end=2025-06-02,FALSE
431002693,NA,FALSE,a769f7ecb-b411-54a0-440a-04f67a4689d1,SHUNYOUMARU NO1,NA,JPN,fishing,drifting_longlines,431002693-a769f7ecb-b411-54a0-440a-04f67a4689d1-0197159f7448,28/05/2025 06:41,JPN,CHOSHI,3,5.71,0,0,0,a769f7ecb-b411-54a0-440a-04f67a4689d1,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/a769f7ecb-b411-54a0-440a-04f67a4689d1?&start=2025-05-26&end=2025-06-02,FALSE
431003491,NA,FALSE,db80c113e-e270-bf6e-b06d-4b18dcf4291a,EIYUMARU NO.28,NA,JPN,fishing,drifting_longlines,431003491-db80c113e-e270-bf6e-b06d-4b18dcf4291a-019710214fa0,27/05/2025 05:05,JPN,CHOSHI,4,6.75,0,0,0,db80c113e-e270-bf6e-b06d-4b18dcf4291a,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/db80c113e-e270-bf6e-b06d-4b18dcf4291a?&start=2025-05-25&end=2025-06-02,FALSE
431004286,NA,FALSE,7aaf516f1-1886-b2a2-6d90-8d6765899c93,"KATUMARU NO,31",NA,JPN,fishing,drifting_longlines,431004286-7aaf516f1-1886-b2a2-6d90-8d6765899c93-019719780ee0,29/05/2025 00:36,JPN,CHOSHI,3,4.96,0,0,0,7aaf516f1-1886-b2a2-6d90-8d6765899c93,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/7aaf516f1-1886-b2a2-6d90-8d6765899c93?&start=2025-05-27&end=2025-06-02,FALSE
431004559,NA,FALSE,e124f3fdb-b577-fc81-80d0-b7be85d58cae,KAIENMARU NO.88,NA,JPN,fishing,drifting_longlines,431004559-e124f3fdb-b577-fc81-80d0-b7be85d58cae-019716bd53e0,28/05/2025 11:53,JPN,KATSUURA,3,5.5,0,0,0,e124f3fdb-b577-fc81-80d0-b7be85d58cae,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/e124f3fdb-b577-fc81-80d0-b7be85d58cae?&start=2025-05-26&end=2025-06-02,FALSE
431004618,NA,FALSE,61256d994-44e5-a19c-dedd-ea1f91cce519,NO68YAHATAMARU,NA,JPN,fishing,squid_jigger,431004618-61256d994-44e5-a19c-dedd-ea1f91cce519-0196b4c60b00,09/05/2025 11:20,JPN,HACHINOHE,4,24.5,0,14,16,61256d994-44e5-a19c-dedd-ea1f91cce519,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/61256d994-44e5-a19c-dedd-ea1f91cce519?&start=2025-05-07&end=2025-06-02,TRUE
431005009,NA,FALSE,06b154267-7d36-2406-42e3-a262cdec2f98,HANEIMARU NO.36,NA,JPN,fishing,drifting_longlines,431005009-06b154267-7d36-2406-42e3-a262cdec2f98-0196f6db4398,22/05/2025 07:18,JPN,SENDAI,4,11.67,0,6,4,06b154267-7d36-2406-42e3-a262cdec2f98,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/06b154267-7d36-2406-42e3-a262cdec2f98?&start=2025-05-20&end=2025-06-02,FALSE
431005411,NA,FALSE,67838f1e2-28d4-6068-e965-2c4d01a650db,HANEIMARU NO.58,NA,JPN,fishing,drifting_longlines,431005411-67838f1e2-28d4-6068-e965-2c4d01a650db-01970f21b608,27/05/2025 00:25,JPN,CHOSHI,4,6.96,0,1,0,67838f1e2-28d4-6068-e965-2c4d01a650db,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/67838f1e2-28d4-6068-e965-2c4d01a650db?&start=2025-05-25&end=2025-06-02,FALSE
431005871,NA,FALSE,ec70cda24-4844-6090-0de6-75c6dcf61eef,MIAMARU NO.78,NA,JPN,fishing,drifting_longlines,431005871-ec70cda24-4844-6090-0de6-75c6dcf61eef-019719e34c00,29/05/2025 02:33,JPN,SENDAI,4,4.88,0,0,0,ec70cda24-4844-6090-0de6-75c6dcf61eef,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/ec70cda24-4844-6090-0de6-75c6dcf61eef?&start=2025-05-27&end=2025-06-02,FALSE
431008919,NA,FALSE,e7603b46a-ab13-55a1-579b-7653bd81aa95,YUJINMARU NO.83,NA,JPN,fishing,drifting_longlines,431008919-e7603b46a-ab13-55a1-579b-7653bd81aa95-0197187a9ff8,28/05/2025 19:59,JPN,KATSUURA,3,5.17,0,0,0,e7603b46a-ab13-55a1-579b-7653bd81aa95,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/e7603b46a-ab13-55a1-579b-7653bd81aa95?&start=2025-05-26&end=2025-06-02,FALSE
431010887,NA,FALSE,f2d0e115b-bd8c-58f0-4898-ea7a3aa45dee,DAIKOKU MARU NO.8,NA,JPN,fishing,drifting_longlines,431010887-f2d0e115b-bd8c-58f0-4898-ea7a3aa45dee-0197231a3ea0,30/05/2025 21:30,JPN,SHIOGAMA,3,3.08,0,0,0,f2d0e115b-bd8c-58f0-4898-ea7a3aa45dee,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/f2d0e115b-bd8c-58f0-4898-ea7a3aa45dee?&start=2025-05-28&end=2025-06-02,FALSE
431011762,NA,FALSE,1e980ac51-1bec-fa47-c132-626aab58d94e,YAMASAKITATSUEIMARU,NA,JPN,fishing,drifting_longlines,431011762-1e980ac51-1bec-fa47-c132-626aab58d94e-0197189daca0,28/05/2025 20:37,JPN,SHIOGAMA,3,5.13,0,0,0,1e980ac51-1bec-fa47-c132-626aab58d94e,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/1e980ac51-1bec-fa47-c132-626aab58d94e?&start=2025-05-26&end=2025-06-02,FALSE
431014878,NA,FALSE,bf705e46f-fe37-e09d-3b32-bb1155e6d5d0,TAIKO MARU NO.37,NA,JPN,fishing,drifting_longlines,431014878-bf705e46f-fe37-e09d-3b32-bb1155e6d5d0-0196fc39de08,23/05/2025 08:19,JPN,SENDAI,4,10.63,0,2,7,bf705e46f-fe37-e09d-3b32-bb1155e6d5d0,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/bf705e46f-fe37-e09d-3b32-bb1155e6d5d0?&start=2025-05-21&end=2025-06-02,FALSE
431016137,NA,FALSE,bb01820d7-72e2-f774-7d3e-a895be0f98a5,NO18 KOUYUUMARU,NA,JPN,fishing,drifting_longlines,431016137-bb01820d7-72e2-f774-7d3e-a895be0f98a5-01970a649f40,26/05/2025 02:20,JPN,SENDAI,4,7.88,0,0,0,bb01820d7-72e2-f774-7d3e-a895be0f98a5,FALSE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/bb01820d7-72e2-f774-7d3e-a895be0f98a5?&start=2025-05-24&end=2025-06-02,TRUE
431018922,NA,FALSE,9584f76f1-1041-d830-053b-2683451c374f,EBESUMARU,NA,JPN,fishing,drifting_longlines,431018922-9584f76f1-1041-d830-053b-2683451c374f-01971fd37bf8,30/05/2025 06:14,JPN,KATSUURA,3,3.71,0,0,0,9584f76f1-1041-d830-053b-2683451c374f,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/9584f76f1-1041-d830-053b-2683451c374f?&start=2025-05-28&end=2025-06-02,FALSE
431018961,NA,FALSE,8c3cfa3ba-a485-1519-4d19-81a3ebbdd666,TAKEBAYASHITAKE MARU,NA,JPN,fishing,drifting_longlines,431018961-8c3cfa3ba-a485-1519-4d19-81a3ebbdd666-0196ed17a540,20/05/2025 09:47,JPN,SENDAI,4,13.58,1,0,1,8c3cfa3ba-a485-1519-4d19-81a3ebbdd666,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/8c3cfa3ba-a485-1519-4d19-81a3ebbdd666?&start=2025-05-18&end=2025-06-02,FALSE
431035000,9918389,FALSE,46431cc5f-f608-fa55-280c-dce1d97e15cc,FUKUYO MARU NO.5,7KIK,JPN,fishing,drifting_longlines,431035000-46431cc5f-f608-fa55-280c-dce1d97e15cc-0196b3614310,09/05/2025 04:50,NCL,NOUMEA,4,24.79,0,8,38,46431cc5f-f608-fa55-280c-dce1d97e15cc,FALSE,TRUE,TRUE,FALSE,https://globalfishingwatch.org/map/vessel/46431cc5f-f608-fa55-280c-dce1d97e15cc?&start=2025-05-07&end=2025-06-02,FALSE
431046000,NA,FALSE,8dbd95455-5c5a-831f-bb5b-8a960c0622c9,KOEIMARU,JH3463,JPN,fishing,pole_and_line,431046000-8dbd95455-5c5a-831f-bb5b-8a960c0622c9-019721559f88,30/05/2025 13:15,JPN,KESENNUMA,3,3.42,0,0,0,8dbd95455-5c5a-831f-bb5b-8a960c0622c9,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/8dbd95455-5c5a-831f-bb5b-8a960c0622c9?&start=2025-05-28&end=2025-06-02,TRUE
431069000,NA,FALSE,ea98f409f-fbda-ef33-da76-b99918278909,SAGAMYOJINMARU NO.88,7KCP,JPN,fishing,pole_and_line,431069000-ea98f409f-fbda-ef33-da76-b99918278909-019720320718,30/05/2025 07:57,JPN,JPN-488,4,3.67,0,0,0,ea98f409f-fbda-ef33-da76-b99918278909,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/ea98f409f-fbda-ef33-da76-b99918278909?&start=2025-05-28&end=2025-06-02,TRUE
431100048,NA,FALSE,54dde5db2-2da8-7263-9e69-f08348859e56,88KOYOMARU,NA,JPN,fishing,squid_jigger,431100048-54dde5db2-2da8-7263-9e69-f08348859e56-0196bc9fa7f0,10/05/2025 23:55,JPN,HACHINOHE,4,23,0,9,12,54dde5db2-2da8-7263-9e69-f08348859e56,TRUE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/54dde5db2-2da8-7263-9e69-f08348859e56?&start=2025-05-08&end=2025-06-02,TRUE
431200060,NA,FALSE,b02699299-9eb9-f497-6a33-140021acbc7f,EISEIMARU NO.8,JEED,JPN,fishing,pole_and_line,431200060-b02699299-9eb9-f497-6a33-140021acbc7f-019709e0b5b8,25/05/2025 23:56,JPN,ISHINOMAKI,4,8,0,4,2,b02699299-9eb9-f497-6a33-140021acbc7f,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/b02699299-9eb9-f497-6a33-140021acbc7f?&start=2025-05-23&end=2025-06-02,FALSE
431200130,NA,FALSE,f61bcb8b3-367f-76a5-be47-492d6db70241,JINICHI MARU,JH3403,JPN,fishing,pole_and_line,431200130-f61bcb8b3-367f-76a5-be47-492d6db70241-01972307c428,30/05/2025 21:10,JPN,KESENNUMA,3,3.08,0,0,0,f61bcb8b3-367f-76a5-be47-492d6db70241,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/f61bcb8b3-367f-76a5-be47-492d6db70241?&start=2025-05-28&end=2025-06-02,TRUE
431200140,NA,FALSE,c6d04361d-d47a-b930-db6c-54372e12cf3c,YASUICHIMARU,JH3405,JPN,fishing,pole_and_line,431200140-c6d04361d-d47a-b930-db6c-54372e12cf3c-01971f9df8c0,30/05/2025 05:15,JPN,KESENNUMA,4,3.75,0,0,0,c6d04361d-d47a-b930-db6c-54372e12cf3c,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/c6d04361d-d47a-b930-db6c-54372e12cf3c?&start=2025-05-28&end=2025-06-02,TRUE
431200150,NA,FALSE,52b0a84e2-21f9-f0d4-2ad9-29626ac66c55,FUKUTOKUMARU NO.88,JH3407,JPN,fishing,pole_and_line,431200150-52b0a84e2-21f9-f0d4-2ad9-29626ac66c55-01971f014390,30/05/2025 02:24,JPN,KESENNUMA,4,3.88,0,0,0,52b0a84e2-21f9-f0d4-2ad9-29626ac66c55,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/52b0a84e2-21f9-f0d4-2ad9-29626ac66c55?&start=2025-05-28&end=2025-06-02,TRUE
431200170,NA,FALSE,b3c17864d-d928-4d6d-7394-6bd23c473a2b,SENSHOMARU NO.1,JH3414,JPN,fishing,pole_and_line,431200170-b3c17864d-d928-4d6d-7394-6bd23c473a2b-01971e162810,29/05/2025 22:07,JPN,KESENNUMA,4,4.04,0,0,0,b3c17864d-d928-4d6d-7394-6bd23c473a2b,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/b3c17864d-d928-4d6d-7394-6bd23c473a2b?&start=2025-05-27&end=2025-06-02,TRUE
431200184,NA,FALSE,749ebc17a-a02f-7ab6-437a-83b2cc115c59,SAGAMYOJINMARU NO.83,JH3456,JPN,fishing,pole_and_line,431200184-749ebc17a-a02f-7ab6-437a-83b2cc115c59-019715646718,28/05/2025 05:36,JPN,TATEYAMA,4,5.75,0,0,1,749ebc17a-a02f-7ab6-437a-83b2cc115c59,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/749ebc17a-a02f-7ab6-437a-83b2cc115c59?&start=2025-05-26&end=2025-06-02,TRUE
431200254,NA,FALSE,68b8f1ceb-b8cb-227e-1c17-9111331f6598,SANKO MARU,JH3458,JPN,fishing,pole_and_line,431200254-68b8f1ceb-b8cb-227e-1c17-9111331f6598-01972132fc58,30/05/2025 12:37,JPN,KESENNUMA,3,3.46,0,0,0,68b8f1ceb-b8cb-227e-1c17-9111331f6598,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/68b8f1ceb-b8cb-227e-1c17-9111331f6598?&start=2025-05-28&end=2025-06-02,TRUE
431200541,NA,FALSE,d21cbf8a4-438c-dda5-3a2e-0b509421d852,NO.38 YUUJINMARU,NA,JPN,fishing,drifting_longlines,431200541-d21cbf8a4-438c-dda5-3a2e-0b509421d852-0196d36de1e0,15/05/2025 10:11,JPN,KESENNUMA,3,18.54,0,0,0,d21cbf8a4-438c-dda5-3a2e-0b509421d852,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/d21cbf8a4-438c-dda5-3a2e-0b509421d852?&start=2025-05-13&end=2025-06-02,FALSE
431200970,NA,FALSE,c20939f70-01a7-5612-a572-d2060aa95d83,EISEIMARU NO.31,JJCP,JPN,fishing,pole_and_line,431200970-c20939f70-01a7-5612-a572-d2060aa95d83-0196c8219c00,13/05/2025 05:32,JPN,ISHINOMAKI,4,20.75,0,14,17,c20939f70-01a7-5612-a572-d2060aa95d83,FALSE,TRUE,TRUE,TRUE,https://globalfishingwatch.org/map/vessel/c20939f70-01a7-5612-a572-d2060aa95d83?&start=2025-05-11&end=2025-06-02,FALSE
